Angle,ReactionTime_s,trials.key_resp.corr,ID,SourceFile,ReactionTime_ms
60.0,1.3892208030156326,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1389.2208030156326
60.0,2.0805020380066708,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,2080.502038006671
60.0,1.3616334130056202,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1361.6334130056202
60.0,0.8221781520114746,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,822.1781520114746
60.0,1.4396326919959392,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1439.6326919959392
60.0,1.220194365014322,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1220.194365014322
60.0,1.046668041992234,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1046.668041992234
80.0,1.1665235929831397,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1166.5235929831397
80.0,1.279404581990093,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1279.404581990093
80.0,1.3365093509783037,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1336.5093509783037
80.0,1.0446695709833875,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1044.6695709833875
80.0,1.3890558749844786,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1389.0558749844786
80.0,1.7131975539959967,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1713.1975539959967
80.0,2.172174378996715,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,2172.174378996715
80.0,1.5346688979770988,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1534.6688979770988
80.0,1.0184620920044836,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1018.4620920044836
80.0,1.0502278640051372,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1050.2278640051372
80.0,1.7320163430122193,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1732.0163430122193
80.0,2.8942926239978988,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,2894.2926239978988
